Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,TotalSF,HouseAge,Quality_x_Area,Quality_x_TotalSF,Bath_x_Area,Garage_x_Quality,GrLivArea_to_LotArea,1stFlr_to_GrLivArea,GarageArea_to_GrLivArea,BsmtArea_to_GrLivArea,AvgRoomSize,TotalBathrooms,EffectiveAge,TotalPorchSF,AgeCategory,IsNew,Has2ndFloor,HasBasement,HasFireplace,HasPool,HasMasVnrArea,HasPorch,QualityCategory,NeighborhoodCategory,SalePrice
52,50,RM,52.0,6240,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,1934,1950,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,816,816,GasA,TA,Y,SBrkr,816,0,360,1176,0,0,1,0,3,1,TA,6,Typ,1,Gd,Detchd,1985.0,Unf,2,528,TA,TA,Y,112,0,0,0,0,0,,MnPrv,Shed,400,9,2006,WD,Normal,1632,76,7056.0,9792.0,1176.0,12.0,0.18846153843133628,0.6938775504303761,0.4489795914549493,0.6938775504303761,195.99996733333876,1.0,56,112,Very_Old,False,False,True,True,False,False,True,Medium,Low,114500
712,50,C (all),66.0,8712,Pave,Pave,Reg,HLS,AllPub,Inside,Mod,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,7,1900,1950,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,Stone,TA,TA,Mn,Unf,0,Unf,0,859,859,GasA,Gd,Y,SBrkr,859,319,0,1178,0,0,1,0,2,1,TA,7,Typ,0,,Detchd,1964.0,RFn,1,384,TA,TA,N,68,0,98,0,0,0,,,,0,1,2010,WD,Abnorml,2037,110,4712.0,8148.0,1178.0,4.0,0.13521579429118274,0.729202036732426,0.32597623062311015,0.729202036732426,168.2856902449014,1.0,60,166,Very_Old,False,True,True,False,False,False,True,Low,Low,102776
1021,20,RL,60.0,7024,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,PConc,Gd,TA,No,GLQ,1024,Unf,0,108,1132,GasA,Ex,Y,SBrkr,1132,0,0,1132,1,0,1,1,2,1,Gd,5,Typ,0,,Attchd,2005.0,Fin,2,451,TA,TA,Y,252,64,0,0,0,0,,,,0,6,2008,WD,Normal,2264,5,4528.0,9056.0,1698.0,8.0,0.16116173118434485,0.9999999991166076,0.3984098936409806,0.9999999991166076,226.39995472000905,2.5,3,316,New,False,False,True,False,False,False,True,Low,Low,176000
812,120,RM,,4438,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,169.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,662,Unf,0,186,848,GasA,Ex,Y,SBrkr,848,0,0,848,1,0,1,0,1,1,Gd,4,Typ,1,Gd,Attchd,2004.0,Fin,2,420,TA,TA,Y,140,0,0,0,0,0,,,,0,6,2008,ConLD,Normal,1696,6,5088.0,10176.0,848.0,12.0,0.19107706169646752,0.9999999988207547,0.49528301828386434,0.9999999988207547,211.99994700001324,2.0,4,140,New,False,False,True,True,False,True,True,Medium,Medium,144500
631,70,RM,50.0,9000,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,2Story,5,6,1880,1991,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,BrkTil,Fa,Fa,No,Unf,0,Unf,0,636,636,GasA,TA,Y,FuseA,1089,661,0,1750,0,0,1,0,3,1,Ex,8,Typ,0,,Detchd,1937.0,Unf,1,240,Fa,Po,N,0,0,293,0,0,0,,MnPrv,,0,6,2006,WD,Abnorml,2386,130,8750.0,11930.0,1750.0,5.0,0.1944444444228395,0.6222857139301224,0.13714285706448978,0.36342857122089794,218.74997265625345,1.0,15,293,Very_Old,False,True,True,False,False,False,True,Medium,Low,124000
201,20,RM,80.0,8546,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1121,1121,GasA,Ex,Y,SBrkr,1121,0,0,1121,0,0,2,0,2,1,TA,5,Typ,0,,Attchd,2003.0,RFn,2,440,TA,TA,Y,132,64,0,0,0,0,,,,0,3,2010,WD,Normal,2242,7,4484.0,8968.0,2242.0,8.0,0.13117247833709658,0.9999999991079392,0.3925066901048111,0.9999999991079392,224.19995516000895,2.0,6,196,New,False,False,True,False,False,False,True,Low,Low,140000
189,90,RL,64.0,7018,Pave,,Reg,Bnk,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,Duplex,SFoyer,5,5,1979,1979,Gable,CompShg,Plywood,Plywood,Stone,275.0,TA,TA,CBlock,Gd,TA,Av,GLQ,1086,Unf,0,0,1086,GasA,TA,Y,SBrkr,1224,0,0,1224,2,0,0,2,2,2,TA,6,Typ,2,TA,Detchd,1979.0,Unf,2,528,TA,TA,Y,120,0,0,0,0,0,,,,0,6,2009,WD,Alloca,2310,31,6120.0,11550.0,1224.0,10.0,0.174408663412025,0.9999999991830064,0.4313725486671793,0.8872549012359028,203.99996600000566,3.0,30,120,Old,False,False,True,True,False,True,True,Medium,Medium,153337
1234,20,RL,,12160,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1959,1959,Hip,CompShg,Plywood,Plywood,BrkFace,180.0,TA,TA,CBlock,TA,TA,No,Rec,1000,Unf,0,188,1188,GasA,Fa,Y,SBrkr,1188,0,0,1188,1,0,1,0,3,1,TA,6,Typ,0,,Attchd,1959.0,RFn,2,531,TA,TA,Y,0,0,0,0,0,0,,MnPrv,,0,5,2010,COD,Abnorml,2376,51,5940.0,11880.0,1188.0,10.0,0.0976973684130183,0.9999999991582491,0.4469696965934598,0.9999999991582491,197.99996700000548,2.0,51,0,Very_Old,False,False,True,False,False,True,False,Medium,Medium,142000
152,20,RL,107.0,13891,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2007,2008,Hip,CompShg,VinylSd,VinylSd,Stone,436.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1400,Unf,0,310,1710,GasA,Ex,Y,SBrkr,1710,0,0,1710,1,0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2007.0,RFn,3,866,TA,TA,Y,0,102,0,0,0,0,,,,0,1,2008,New,Partial,3420,3,13680.0,27360.0,3420.0,24.0,0.12310128859527023,0.9999999994152046,0.5064327482418521,0.9999999994152046,284.9999525000079,3.0,0,102,New,False,False,True,True,False,True,True,High,High,372402
1441,70,RL,79.0,11526,Pave,,IR1,Bnk,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,2.5Fin,6,7,1922,1994,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,BrkTil,Ex,TA,No,Unf,0,Unf,0,588,588,GasA,Fa,Y,SBrkr,1423,748,384,2555,0,0,2,0,3,1,TA,11,Min1,1,Gd,Detchd,1993.0,Fin,2,672,TA,TA,Y,431,0,0,0,0,0,,,,0,9,2008,WD,Normal,2759,88,15330.0,16554.0,5110.0,12.0,0.22167273987318473,0.5569471622086313,0.2630136985271962,0.2301369862112967,232.27270615702673,2.0,14,431,Very_Old,False,True,True,True,False,False,True,Medium,High,191000
459,70,RM,,5100,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,8,7,1925,1996,Hip,CompShg,Stucco,Wd Shng,,0.0,TA,Gd,PConc,TA,TA,No,Unf,0,Unf,0,588,588,GasA,Fa,Y,SBrkr,833,833,0,1666,0,0,1,0,3,1,Gd,7,Typ,1,Gd,Detchd,1925.0,Unf,1,228,TA,TA,Y,192,63,0,0,0,0,,MnPrv,,0,6,2008,WD,Normal,2254,85,13328.0,18032.0,1666.0,8.0,0.32666666660261434,0.4999999996998799,0.136854741814613,0.3529411762587388,237.99996600000486,1.0,12,255,Very_Old,False,True,True,True,False,False,True,High,Low,161000
1214,80,RL,,10246,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,4,9,1965,2001,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,Gd,CBlock,TA,Gd,Av,GLQ,648,Unf,0,0,648,GasA,Ex,Y,SBrkr,960,0,0,960,1,1,0,0,0,1,TA,3,Typ,0,,Attchd,1965.0,Unf,1,364,TA,TA,Y,88,0,0,0,0,0,,,,0,5,2006,WD,Normal,1608,45,3840.0,6432.0,0.0,4.0,0.09369510051789039,0.9999999989583334,0.37916666627170137,0.674999999296875,319.99989333336885,1.5,5,88,Old,False,False,True,False,False,False,True,Low,Low,145000
1327,30,RH,70.0,4270,Pave,,Reg,Bnk,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,1Story,3,6,1931,2006,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,BrkTil,TA,TA,No,Rec,544,Unf,0,0,544,GasA,Ex,Y,SBrkr,774,0,0,774,0,0,1,0,3,1,Gd,6,Typ,0,,,0.0,,0,0,,,Y,0,0,286,0,0,0,,,,0,5,2007,WD,Normal,1318,79,2322.0,3954.0,774.0,0.0,0.18126463695989117,0.9999999987080104,0.0,0.7028423763529168,128.99997850000358,1.0,1,286,Very_Old,False,False,True,False,False,False,True,Low,Low,79000
373,120,RL,50.0,7175,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1984,1984,Gable,CompShg,Plywood,Plywood,,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,623,LwQ,121,0,744,GasA,TA,Y,SBrkr,752,0,0,752,1,0,1,0,2,1,TA,4,Typ,0,,Attchd,1984.0,Unf,1,264,TA,TA,Y,353,0,0,0,90,0,,MnPrv,,0,2,2010,WD,Normal,1496,26,4512.0,8976.0,752.0,6.0,0.10480836235473054,0.9999999986702127,0.35106382932039387,0.989361700812019,187.99995300001174,2.0,26,443,Mid,False,False,True,False,False,False,True,Medium,Medium,125000
655,20,RL,91.0,10437,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1Story,8,6,1995,1995,Hip,CompShg,MetalSd,MetalSd,BrkFace,660.0,Gd,Gd,PConc,Gd,TA,Gd,GLQ,1696,Unf,0,413,2109,GasA,Ex,Y,SBrkr,2113,0,0,2113,1,0,2,1,2,1,Gd,7,Typ,1,TA,Attchd,1995.0,Fin,3,839,TA,TA,Y,236,46,0,0,0,0,,,,0,8,2008,WD,Normal,4222,15,16904.0,33776.0,5282.5,24.0,0.20245281209136218,0.9999999995267392,0.3970657830586532,0.9981069564609054,301.85709973470006,3.5,13,282,Mid,False,False,True,True,False,True,True,High,High,350000
160,60,RL,134.0,19378,Pave,,IR1,HLS,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,456.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,57,Unf,0,1335,1392,GasA,Ex,Y,SBrkr,1392,1070,0,2462,1,0,2,1,4,1,Gd,9,Typ,1,Gd,Attchd,2006.0,RFn,2,576,TA,TA,Y,239,132,0,168,0,0,,,,0,3,2006,New,Partial,3854,5,17234.0,26978.0,6155.0,14.0,0.1270512952767545,0.5653939883974842,0.23395613312999347,0.5653939883974842,273.5555251604972,3.5,0,539,New,False,True,True,True,False,True,True,Medium,Medium,320000
138,90,RL,82.0,11070,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,1Story,7,5,1988,1989,Gable,CompShg,VinylSd,VinylSd,BrkFace,70.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,1907,1907,GasA,Gd,Y,SBrkr,1959,0,0,1959,0,0,3,0,5,2,TA,9,Typ,0,,2Types,1989.0,Unf,3,766,TA,TA,Y,0,0,0,0,0,0,,,,0,7,2006,WD,Family,3866,22,13713.0,27062.0,5877.0,21.0,0.17696476963171048,0.9999999994895354,0.39101582420060443,0.9734558443218704,217.6666424814842,3.0,17,0,Mid,False,False,True,False,False,True,False,Medium,Medium,171000
1450,180,RM,21.0,1533,Pave,,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SFoyer,5,7,1970,1970,Gable,CompShg,CemntBd,CmentBd,,0.0,TA,TA,CBlock,Gd,TA,Av,GLQ,553,Unf,0,77,630,GasA,Ex,Y,SBrkr,630,0,0,630,1,0,1,0,1,1,Ex,3,Typ,0,,,0.0,,0,0,,,Y,0,0,0,0,0,0,,,,0,8,2006,WD,Abnorml,1260,40,3150.0,6300.0,630.0,0.0,0.41095890384151407,0.9999999984126984,0.0,0.9999999984126984,209.9999300000233,2.0,36,0,Old,False,False,True,False,False,False,False,Medium,Low,92000
166,190,RL,62.0,10106,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,2fmCon,1.5Fin,5,7,1940,1999,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,Gd,BrkTil,TA,TA,No,ALQ,351,Rec,181,112,644,GasA,Gd,Y,SBrkr,808,547,0,1355,1,0,2,0,4,2,TA,6,Typ,0,,,0.0,,0,0,,,Y,140,0,0,0,0,0,,,,0,9,2008,WD,Normal,1999,70,6775.0,9995.0,2710.0,0.0,0.13407876507677827,0.5963099626595498,0.0,0.47527675241676987,225.83329569445073,3.0,9,140,Very_Old,False,True,True,False,False,False,True,Medium,Low,127500
321,60,RL,111.0,16259,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,370.0,TA,TA,PConc,Ex,Gd,Av,Unf,0,Unf,0,1249,1249,GasA,Ex,Y,SBrkr,1249,1347,0,2596,0,0,3,1,4,1,Gd,9,Typ,0,,Attchd,2006.0,RFn,3,840,TA,TA,Y,240,154,0,0,0,0,,,,0,9,2006,New,Partial,3845,4,23364.0,34605.0,9086.0,27.0,0.1596654160674294,0.48112480721066075,0.3235747302297478,0.48112480721066075,288.4444123950653,3.5,0,394,New,True,True,True,False,False,True,True,High,High,342643
1154,30,RM,,5890,Pave,,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,6,8,1930,2007,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,Gd,Gd,BrkTil,TA,TA,Av,ALQ,538,Unf,0,278,816,GasA,Ex,Y,SBrkr,816,0,0,816,0,0,1,0,2,1,TA,5,Typ,0,,Detchd,2002.0,Unf,1,432,TA,TA,Y,0,0,96,0,0,0,,,,0,6,2008,WD,Normal,1632,80,4896.0,9792.0,816.0,6.0,0.13853989810890663,0.9999999987745098,0.5294117640570934,0.9999999987745098,163.19996736000653,1.0,1,96,Very_Old,False,False,True,False,False,False,True,Medium,Low,120500
1310,20,RL,,7153,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,6,5,1991,1991,Gable,CompShg,HdBoard,HdBoard,BrkFace,88.0,TA,TA,CBlock,Gd,TA,No,GLQ,1200,Unf,0,78,1278,GasA,Gd,Y,SBrkr,1294,0,0,1294,1,0,2,0,3,1,Gd,6,Typ,0,,Attchd,1991.0,RFn,2,496,TA,TA,Y,112,51,0,0,0,0,,GdWo,,0,6,2008,WD,Normal,2572,19,7764.0,15432.0,2588.0,12.0,0.18090311754775573,0.9999999992272024,0.3833075731195459,0.9876352388039912,215.6666307222282,3.0,17,163,Mid,False,False,True,False,False,True,True,Medium,Medium,179200
497,20,RL,,12692,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1Story,8,5,1992,1993,Hip,CompShg,BrkFace,BrkFace,,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,1231,Unf,0,1969,3200,GasA,Ex,Y,SBrkr,3228,0,0,3228,1,0,3,0,4,1,Gd,10,Typ,1,Gd,Attchd,1992.0,RFn,2,546,TA,TA,Y,264,75,291,0,0,0,,,,0,5,2007,WD,Normal,6428,18,25824.0,51424.0,9684.0,16.0,0.25433343836634625,0.9999999996902107,0.1691449813602401,0.9913258980819932,322.7999677200032,4.0,14,630,Mid,False,False,True,True,False,False,True,High,High,430000
365,60,RL,,18800,Pave,,IR1,Lvl,AllPub,FR2,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,5,1976,1976,Gable,CompShg,HdBoard,HdBoard,BrkFace,120.0,TA,TA,PConc,Gd,TA,Mn,GLQ,712,Unf,0,84,796,GasA,TA,Y,SBrkr,790,784,0,1574,1,0,2,1,3,1,TA,6,Typ,1,TA,Attchd,1976.0,Fin,2,566,TA,TA,Y,306,111,0,0,0,0,,,,0,7,2006,WD,Normal,2370,34,9444.0,14220.0,3935.0,12.0,0.08372340425086577,0.5019059717268703,0.35959339240178306,0.5057179158159352,262.3332896111184,3.5,30,417,Old,False,True,True,True,False,True,True,Medium,Medium,190000
400,60,FV,65.0,8125,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2006,2007,Gable,CompShg,CemntBd,CmentBd,Stone,100.0,Gd,TA,PConc,Gd,TA,No,GLQ,812,Unf,0,280,1092,GasA,Ex,Y,SBrkr,1112,438,0,1550,1,0,2,0,2,1,Gd,7,Typ,0,,Attchd,2007.0,Fin,2,438,TA,TA,Y,0,168,0,0,0,0,,,,0,10,2009,WD,Normal,2642,4,10850.0,18494.0,3100.0,14.0,0.19076923074575147,0.7174193543758585,0.2825806449789802,0.7045161285777315,221.4285397959229,3.0,2,168,New,False,True,True,False,False,True,True,Medium,High,241000
1322,20,RL,,6627,Pave,,IR1,Lvl,AllPub,Corner,Gtl,BrkSide,Feedr,Norm,1Fam,1Story,3,6,1949,1950,Hip,CompShg,VinylSd,VinylSd,,0.0,TA,TA,CBlock,,,,,0,,0,0,0,Floor,TA,N,SBrkr,720,0,0,720,0,0,1,0,2,1,TA,4,Typ,0,,Detchd,1955.0,Unf,1,287,TA,Fa,Y,0,0,0,0,0,0,,,,0,7,2008,WD,Normal,720,61,2160.0,2160.0,720.0,3.0,0.1086464463394226,0.9999999986111111,0.39861111055748455,0.0,179.99995500001125,1.0,58,0,Very_Old,False,False,False,False,False,False,False,Low,Low,72500
699,20,RL,65.0,8450,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,RRAe,Norm,1Fam,1Story,5,8,1965,2009,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,Gd,CBlock,TA,TA,No,GLQ,553,BLQ,117,224,894,GasA,Ex,Y,SBrkr,894,0,0,894,1,0,1,0,3,1,TA,5,Typ,1,Gd,Detchd,1973.0,Unf,1,336,TA,TA,Y,416,144,0,0,0,0,,MnPrv,,0,4,2010,WD,Normal,1788,45,4470.0,8940.0,894.0,5.0,0.10579881655552677,0.9999999988814318,0.37583892575409517,0.9999999988814318,178.79996424000714,2.0,1,560,Old,False,False,True,True,False,False,True,Medium,Low,138500
29,20,RL,47.0,16321,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1957,1997,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,CBlock,TA,TA,Gd,BLQ,1277,Unf,0,207,1484,GasA,TA,Y,SBrkr,1600,0,0,1600,1,0,1,0,2,1,TA,6,Typ,2,Gd,Attchd,1957.0,RFn,1,319,TA,TA,Y,288,258,0,0,0,0,,,,0,12,2006,WD,Normal,3084,53,8000.0,15420.0,1600.0,5.0,0.0980332087434573,0.999999999375,0.19937499987539062,0.9274999994203125,266.66662222222965,2.0,9,546,Very_Old,False,False,True,True,False,False,True,Medium,Medium,207500
868,20,RL,85.0,6970,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,4,5,1961,1961,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,CBlock,TA,TA,No,ALQ,932,Unf,0,108,1040,GasA,TA,Y,SBrkr,1120,0,0,1120,1,0,1,1,3,1,Fa,5,Typ,0,,Attchd,1961.0,RFn,2,544,TA,TA,Y,168,0,0,0,0,0,,,Shed,400,5,2007,WD,Normal,2160,49,4480.0,8640.0,1680.0,8.0,0.16068866568713217,0.9999999991071428,0.4857142852806122,0.9285714277423468,223.99995520000894,2.5,46,168,Old,False,False,True,False,False,False,True,Low,Low,129000
1454,20,RL,90.0,17217,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1140,1140,GasA,Ex,Y,SBrkr,1140,0,0,1140,0,0,1,0,3,1,TA,6,Typ,0,,,0.0,,0,0,,,Y,36,56,0,0,0,0,,,,0,7,2006,WD,Abnorml,2280,4,5700.0,11400.0,1140.0,0.0,0.06621362606341327,0.9999999991228069,0.0,0.9999999991228069,189.99996833333861,1.0,0,92,New,True,False,True,False,False,False,True,Medium,Medium,84500
540,20,RL,,11423,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,479.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1358,Unf,0,223,1581,GasA,Ex,Y,SBrkr,1601,0,0,1601,1,0,2,0,3,1,Gd,6,Typ,1,TA,Attchd,2001.0,RFn,2,670,TA,TA,Y,180,0,0,0,0,0,,MnPrv,Shed,2000,5,2010,WD,Normal,3182,9,12808.0,25456.0,3202.0,16.0,0.1401558259528884,0.9999999993753903,0.4184884444606568,0.9875078070034304,266.8332888611185,3.0,8,180,New,False,False,True,True,False,True,True,High,Medium,272000
984,60,RL,,11250,Pave,,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2002,2002,Gable,CompShg,CemntBd,CmentBd,,0.0,Gd,TA,PConc,Gd,TA,Mn,Unf,0,Unf,0,1128,1128,GasA,Ex,Y,SBrkr,1149,1141,0,2290,0,0,2,1,4,1,Gd,9,Typ,1,Gd,Attchd,2002.0,Unf,2,779,TA,TA,Y,0,0,0,0,0,0,,,,0,5,2008,WD,Normal,3418,8,18320.0,27344.0,5725.0,16.0,0.2035555555374617,0.5017467246717263,0.3401746723405351,0.49257641899887494,254.44441617284266,2.5,6,0,New,False,True,True,True,False,False,False,High,Medium,255900
262,60,RL,69.0,9588,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,CemntBd,CmentBd,Stone,270.0,Gd,TA,PConc,Ex,TA,No,Unf,0,Unf,0,1482,1482,GasA,Ex,Y,SBrkr,1482,1092,0,2574,0,0,2,1,3,1,Ex,10,Typ,1,Gd,BuiltIn,2007.0,Fin,3,868,TA,TA,Y,0,148,0,0,0,0,,,,0,11,2007,New,Partial,4056,3,20592.0,32448.0,6435.0,24.0,0.2684605756916499,0.5757575755338937,0.3372183370873278,0.5757575755338937,257.3999742600026,2.5,0,148,New,True,True,True,True,False,True,True,High,Medium,276000
156,50,RL,60.0,9600,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Artery,Norm,1Fam,1.5Fin,6,5,1924,1950,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,572,572,Grav,Fa,N,FuseF,572,524,0,1096,0,0,1,0,2,1,TA,5,Typ,0,,,0.0,,0,0,,,N,0,8,128,0,0,0,,,,0,4,2008,WD,Normal,1668,86,6576.0,10008.0,1096.0,0.0,0.1141666666547743,0.5218978097427939,0.0,0.5218978097427939,219.19995616000875,1.0,58,136,Very_Old,False,True,True,False,False,False,True,Medium,Low,79000
1300,20,RL,75.0,7500,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1959,1994,Hip,CompShg,BrkFace,BrkFace,,0.0,TA,TA,CBlock,TA,TA,No,LwQ,340,Rec,906,0,1246,GasA,Ex,Y,SBrkr,1246,0,0,1246,1,0,1,1,3,1,Gd,6,Typ,0,,Attchd,1959.0,RFn,1,305,TA,TA,Y,218,0,0,0,0,0,,GdPrv,,0,5,2010,WD,Normal,2492,51,6230.0,12460.0,1869.0,5.0,0.1661333333111822,0.9999999991974317,0.24478330638460408,0.9999999991974317,207.6666320555613,2.5,16,218,Very_Old,False,False,True,False,False,False,True,Medium,Medium,154000
932,20,RL,70.0,9100,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1965,1965,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,CBlock,TA,TA,No,BLQ,338,Rec,466,121,925,GasA,Ex,Y,SBrkr,925,0,0,925,0,1,1,0,2,1,TA,5,Typ,0,,Detchd,1965.0,Unf,1,429,TA,TA,Y,0,0,0,0,0,0,,GdWo,,0,7,2009,WD,Normal,1850,45,4625.0,9250.0,925.0,5.0,0.1016483516371815,0.9999999989189189,0.4637837832823959,0.9999999989189189,184.9999630000074,1.5,44,0,Old,False,False,True,False,False,False,False,Medium,Medium,117500
167,20,RL,,10708,Pave,,IR1,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1Story,5,5,1955,1993,Hip,CompShg,Wd Sdng,Wd Sdng,,0.0,Gd,TA,CBlock,TA,TA,No,LwQ,379,BLQ,768,470,1617,GasA,Ex,Y,FuseA,1867,0,0,1867,1,0,1,0,2,1,TA,7,Typ,3,Gd,Attchd,1955.0,Fin,1,303,TA,TA,Y,476,0,0,0,142,0,,GdWo,,0,11,2009,COD,Normal,3484,55,9335.0,17420.0,1867.0,5.0,0.17435562194860332,0.9999999994643813,0.16229244769025578,0.8660953396539393,266.71424761225035,2.0,16,618,Very_Old,False,False,True,True,False,False,True,Medium,Medium,190000
